start,O'Connor
-15.8643,124.4206
-15.8623,124.4196
-15.8722,124.4156
-15.8745,124.4180
-15.8767,124.4175
-15.8638,124.4092
-15.8058,124.4102
-15.7637,124.3986
-15.7578,124.4017
-15.7494,124.3987
-15.7541,124.3976
-15.7572,124.3985
-15.7563,124.3969
-15.7433,124.3930
-15.7367,124.3926
-15.7175,124.3859
-15.7250,124.3914
-15.7293,124.3924
-15.7311,124.3959
-15.7244,124.4030
-15.7251,124.4062
-15.7214,124.4061
-15.7200,124.4076
-15.7325,124.4237
-15.7114,124.4372
-15.7109,124.4090
-15.7260,124.3973
-15.7238,124.3983
-15.7237,124.3972
-15.7120,124.3965
-15.7103,124.3975
-15.7102,124.3999
-15.7011,124.4006
-15.6986,124.4025
-15.6984,124.3994
-15.6919,124.3951
-15.6773,124.3932
-15.6737,124.3908
-15.6739,124.3877
-15.6721,124.3863
-15.6753,124.3846
-15.6718,124.3688
-15.6656,124.3828
-15.6686,124.3843
-15.6693,124.3887
-15.6624,124.3902
-15.6643,124.3912
-15.6720,124.3904
-15.6697,124.3935
-15.6730,124.3950
-15.6723,124.3980
-15.6786,124.3976
-15.6803,124.4002
-15.6851,124.4024
-15.6858,124.4064
-15.6844,124.4081
-15.6786,124.4093
-15.6814,124.4126
-15.6703,124.4144
-15.6698,124.4131
-15.6548,124.4149
-15.6372,124.4143
-15.6673,124.4215
-15.6738,124.4307
-15.6680,124.4277
-15.6697,124.4436
-15.6563,124.4571
-15.6521,124.4560
-15.6521,124.4542
-15.6230,124.4337
-15.6210,124.4354
-15.6201,124.4402
-15.6190,124.4370
-15.6043,124.4491
-15.6041,124.4506
-15.6162,124.4524
-15.6366,124.5006
-15.6156,124.4971
-15.6142,124.4691
-15.6120,124.4677
-15.6141,124.4658
-15.6135,124.4543
-15.6080,124.4545
-15.6085,124.4595
-15.6060,124.4557
-15.6050,124.4571
-15.6033,124.4552
-15.6016,124.4559
-15.6022,124.4541
-15.5918,124.4538
-15.6084,124.4334
-15.5880,124.4307
-15.6070,124.4146
-15.6087,124.4106
-15.5744,124.4300
-15.5663,124.4294
-15.5593,124.4246
-15.5607,124.4300
-15.5529,124.4244
-15.5532,124.4212
-15.5488,124.4175
-15.5469,124.4363
-15.5427,124.4409
-15.5384,124.4412
-15.5344,124.4445
-15.5288,124.4460
-15.5322,124.4544
-15.5374,124.4545
-15.5346,124.4588
-15.5395,124.4585
-15.5348,124.4608
-15.5368,124.4657
-15.5327,124.4678
-15.5312,124.4651
-15.5277,124.4658
-15.5282,124.4643
-15.5117,124.4616
-15.5065,124.4705
-15.5123,124.4726
-15.5052,124.4727
-15.4972,124.4865
-15.5165,124.4961
-15.5203,124.4999
-15.5245,124.5095
-15.5260,124.5089
-15.5251,124.5104
-15.5232,124.5108
-15.5217,124.5088
-15.5089,124.5029
-15.5040,124.5058
-15.5056,124.5014
-15.5011,124.4993
-15.4994,124.5006
-15.4996,124.4987
-15.4861,124.4925
-15.5051,124.4457
-15.4833,124.4704
-15.4822,124.4734
-15.4778,124.4766
-15.4837,124.5073
-15.4686,124.5172
-15.4740,124.5215
-15.4851,124.5214
-15.4860,124.5241
-15.4780,124.5275
-15.4812,124.5310
-15.4844,124.5289
-15.4865,124.5368
-15.5027,124.5546
-15.4996,124.5799
-15.5167,124.5774
-15.5200,124.5803
-15.5206,124.5824
-15.5180,124.5849
-15.5233,124.5895
-15.5219,124.5939
-15.5234,124.5958
-15.5136,124.5951
-15.5080,124.6077
-15.5089,124.6114
-15.5062,124.6118
-15.5074,124.6147
-15.5038,124.6174
-15.5091,124.6202
-15.5115,124.6187
-15.5120,124.6205
-15.5144,124.6206
-15.5166,124.6154
-15.5176,124.6169
-15.5195,124.6144
-15.5218,124.6199
-15.5182,124.6205
-15.5186,124.6232
-15.5241,124.6233
-15.5233,124.6257
-15.5256,124.6287
-15.5039,124.6387
-15.5028,124.6385
-15.5006,124.6215
-15.4954,124.6258
-15.4944,124.6235
-15.4926,124.6249
-15.4907,124.6232
-15.4889,124.6266
-15.4888,124.6234
-15.4871,124.6235
-15.4867,124.6209
-15.4848,124.6206
-15.4808,124.6233
-15.4754,124.6227
-15.4744,124.6255
-15.4724,124.6263
-15.4692,124.6226
-15.4665,124.6232
-15.4686,124.6186
-15.4660,124.6178
-15.4632,124.6219
-15.4628,124.6282
-15.4577,124.6285
-15.4589,124.6247
-15.4542,124.6257
-15.4469,124.6302
-15.4514,124.6313
-15.4524,124.6330
-15.4460,124.6351
-15.4444,124.6318
-15.4298,124.6424
-15.4318,124.6426
-15.4305,124.6443
-15.4545,124.6427
-15.4556,124.6409
-15.4574,124.6425
-15.4631,124.6421
-15.4677,124.6479
-15.4747,124.6489
-15.4752,124.6499
-15.4693,124.6498
-15.4755,124.6574
-15.4776,124.6572
-15.4771,124.6594
-15.4837,124.6675
-15.4781,124.6770
-15.4935,124.6732
-15.4980,124.6741
-15.4910,124.6795
-15.4892,124.6790
-15.4810,124.6835
-15.4809,124.6861
-15.4793,124.6845
-15.4680,124.6907
-15.4642,124.6860
-15.4630,124.6881
-15.4558,124.6866
-15.4546,124.6847
-15.4585,124.6865
-15.4576,124.6845
-15.4613,124.6823
-15.4528,124.6716
-15.4402,124.6726
-15.4286,124.6689
-15.4198,124.6796
-15.4198,124.6816
-15.4137,124.6870
-15.4006,124.6761
-15.3845,124.7046
-15.3836,124.7106
-15.3779,124.7162
-15.3774,124.7225
-15.3767,124.7237
-15.3751,124.7212
-15.3617,124.7447
-15.3603,124.7389
-15.3610,124.7334
-15.3583,124.7311
-15.3604,124.7266
-15.3549,124.7226
-15.3528,124.7234
-15.3600,124.7087
-15.3598,124.7047
-15.3458,124.7052
-15.3439,124.7070
-15.3435,124.7053
-15.3549,124.6619
-15.3462,124.6723
-15.3415,124.6691
-15.3438,124.6682
-15.3370,124.6599
-15.3368,124.6564
-15.3341,124.6576
-15.3338,124.6603
-15.3248,124.6619
-15.3342,124.6664
-15.3324,124.6722
-15.3279,124.6727
-15.3331,124.6910
-15.3208,124.7071
-15.3163,124.7076
-15.3140,124.7043
-15.2964,124.6968
-15.2953,124.6919
-15.2965,124.6901
-15.2966,124.6673
-15.2941,124.6737
-15.2885,124.6792
-15.2747,124.6773
-15.2701,124.6788
-15.2709,124.6768
-15.2642,124.6759
-15.2612,124.6777
-15.2550,124.6746
-15.2605,124.6810
-15.2636,124.6785
-15.2660,124.6808
-15.2671,124.6827
-15.2656,124.6868
-15.2691,124.6856
-15.2725,124.6865
-15.2721,124.6880
-15.2748,124.6905
-15.2745,124.6950
-15.2783,124.7013
-15.2750,124.7066
-15.2669,124.7030
-15.2533,124.7050
-15.2620,124.7101
-15.2583,124.7108
-15.2944,124.7533
-15.2987,124.7631
-15.3005,124.7622
-15.2997,124.7653
-15.3027,124.7658
-15.3020,124.7705
-15.3431,124.7361
-15.3544,124.7532
-15.3524,124.7554
-15.3283,124.7663
-15.3199,124.7766
-15.3174,124.7785
-15.3150,124.7778
-15.3118,124.7838
-15.3084,124.7822
-15.3077,124.7838
-15.3023,124.7831
-15.2962,124.7859
-15.3178,124.8189
-15.3204,124.8195
-15.3235,124.8171
-15.3251,124.8210
-15.3240,124.8268
-15.3259,124.8312
-15.3247,124.8369
-15.3181,124.8271
-15.3118,124.8221
-15.3103,124.8251
-15.3126,124.8262
-15.3125,124.8291
-15.3091,124.8274
-15.2990,124.8467
-15.3070,124.8419
-15.3106,124.8370
-15.3163,124.8363
-15.3285,124.8477
-15.3406,124.8405
-15.3531,124.8476
-15.3591,124.8623
-15.3535,124.8671
-15.3551,124.8688
-15.3532,124.8725
-15.3496,124.8704
-15.3434,124.8756
-15.3477,124.8788
-15.3532,124.8879
-15.3564,124.8886
-15.3541,124.8903
-15.3536,124.8941
-15.3545,124.8952
-15.3573,124.8942
-15.3588,124.8958
-15.3567,124.8958
-15.3573,124.9008
-15.3613,124.9081
-15.3688,124.9103
-15.3688,124.9125
-15.3733,124.9152
-15.3721,124.9160
-15.3730,124.9194
-15.3755,124.9237
-15.3719,124.9244
-15.3718,124.9271
-15.3747,124.9323
-15.3814,124.9299
-15.3836,124.9349
-15.3898,124.9370
-15.3888,124.9253
-15.3938,124.9267
-15.3957,124.9451
-15.3837,124.9459
-15.3963,124.9545
-15.3992,124.9533
-15.4048,124.9556
-15.4049,124.9604
-15.4140,124.9665
-15.4168,124.9667
-15.4209,124.9713
-15.4194,124.9753
-15.4147,124.9754
-15.4096,124.9788
-15.4218,124.9799
-15.4253,124.9886
-15.4483,125.0029
-15.4752,124.9521
-15.4892,124.9529
-15.4760,124.9844
-15.4887,124.9617
-15.4928,124.9625
-15.4902,124.9658
-15.4924,124.9684
-15.4897,124.9683
-15.4891,124.9694
-15.4909,124.9708
-15.4880,124.9726
-15.4911,124.9732
-15.4874,124.9747
-15.4834,124.9813
-15.4908,124.9798
-15.4950,124.9817
-15.4769,124.9962
-15.5058,124.9869
-15.5104,124.9995
-15.5081,125.0010
-15.5016,125.0006
-15.5036,125.0013
-15.5024,125.0057
-15.4985,125.0022
-15.4985,125.0071
-15.4964,125.0101
-15.4955,125.0080
-15.4972,125.0057
-15.4951,125.0060
-15.4975,125.0012
-15.4766,125.0040
-15.4772,125.0075
-15.4754,125.0072
-15.4744,125.0101
-15.4801,125.0112
-15.4740,125.0112
-15.4714,125.0183
-15.5025,125.0224
-15.5053,125.0176
-15.5054,125.0190
-15.5083,125.0186
-15.5177,125.0021
-15.5198,125.0084
-15.5211,125.0079
-15.5217,125.0141
-15.5264,125.0074
-15.5267,125.0044
-15.5272,125.0063
-15.5284,125.0045
-15.5398,125.0119
-15.5393,125.0130
-15.5446,125.0171
-15.5248,125.0203
-15.5263,125.0210
-15.5241,125.0220
-15.5258,125.0255
-15.5223,125.0208
-15.5195,125.0212
-15.5196,125.0227
-15.5184,125.0214
-15.5162,125.0231
-15.5147,125.0220
-15.5144,125.0244
-15.5111,125.0267
-15.5175,125.0267
-15.5221,125.0293
-15.5218,125.0395
-15.5188,125.0442
-15.5180,125.0426
-15.5203,125.0388
-15.5044,125.0309
-15.5012,125.0352
-15.5031,125.0375
-15.5004,125.0363
-15.4978,125.0398
-15.5115,125.0442
-15.4985,125.0547
-15.4737,125.0468
-15.4734,125.0479
-15.4819,125.0507
-15.4825,125.0522
-15.4731,125.0495
-15.4632,125.0886
-15.4657,125.0918
-15.4690,125.0901
-15.4674,125.0939
-15.4895,125.1216
-15.4915,125.1212
-15.4945,125.1279
-15.5062,125.1426
-15.5090,125.1409
-15.5170,125.1561
-15.5274,125.1690
-15.5342,125.1747
-15.5324,125.1753
-15.5722,125.2252
-15.6960,125.4211
-15.6862,125.4091
-15.6836,125.4030
-15.6760,125.3950
-15.6710,125.3846
-15.6604,125.3690
-15.6565,125.3658
-15.6546,125.3614
-15.6413,125.3445
-15.6411,125.3417
-15.6363,125.3367
-15.6276,125.3210
-15.6241,125.3200
-15.6265,125.3194
-15.6137,125.3007
-15.6047,125.2970
-15.6040,125.2937
-15.5992,125.2878
-15.5881,125.2766
-15.5835,125.2876
-15.5830,125.2808
-15.5817,125.2805
-15.5828,125.2791
-15.5814,125.2618
-15.5795,125.2598
-15.5808,125.2548
-15.5400,125.2258
-15.5411,125.2251
-15.5400,125.2258
-15.5395,125.2238
-15.5424,125.2242
-15.5533,125.2170
-15.5410,125.2071
-15.5382,125.2010
-15.5276,125.1898
-15.5219,125.1884
-15.5180,125.1796
-15.4819,125.1414
-15.4480,125.0834
-15.4449,125.0817
-15.4415,125.0877
-15.4437,125.0809
-15.4457,125.0798
-15.4402,125.0700
-15.4299,125.0725
-15.4223,125.0774
-15.4141,125.0794
-15.4120,125.0803
-15.4122,125.0825
-15.4101,125.0808
-15.4049,125.0839
-15.3826,125.0867
-15.3794,125.0848
-15.3768,125.0855
-15.3727,125.0890
-15.3713,125.0950
-15.3709,125.0899
-15.3694,125.0888
-15.3650,125.0884
-15.3549,125.0908
-15.3357,125.1343
-15.3374,125.1379
-15.3394,125.1373
-15.3375,125.1384
-15.3352,125.1369
-15.3341,125.1384
-15.3376,125.1407
-15.3366,125.1412
-15.3479,125.1438
-15.3449,125.1442
-15.3461,125.1462
-15.3451,125.1470
-15.3427,125.1441
-15.3383,125.1447
-15.3375,125.1466
-15.3367,125.1447
-15.3338,125.1445
-15.3343,125.1490
-15.3324,125.1520
-15.3327,125.1444
-15.3265,125.1442
-15.3352,125.1591
-15.3305,125.1640
-15.3234,125.1622
-15.3214,125.1633
-15.3220,125.1618
-15.3172,125.1606
-15.3169,125.1625
-15.3164,125.1604
-15.3114,125.1591
-15.3105,125.1608
-15.3105,125.1588
-15.3061,125.1577
-15.3081,125.1551
-15.3134,125.1553
-15.3128,125.1524
-15.3189,125.1536
-15.3224,125.1525
-15.3220,125.1506
-15.3209,125.1521
-15.3195,125.1505
-15.3143,125.1502
-15.3145,125.1489
-15.3165,125.1498
-15.3141,125.1465
-15.3218,125.1496
-15.3209,125.1456
-15.3178,125.1434
-15.3205,125.1437
-15.3187,125.1353
-15.3162,125.1361
-15.3185,125.1340
-15.3182,125.1329
-15.3158,125.1332
-15.3157,125.1312
-15.3180,125.1320
-15.3165,125.1247
-15.3209,125.1172
-15.3192,125.1170
-15.3216,125.1160
-15.3377,125.0885
-15.3202,125.1101
-15.3145,125.1103
-15.3168,125.1089
-15.3178,125.1058
-15.3141,125.0991
-15.3025,125.1147
-15.3031,125.1157
-15.3020,125.1155
-15.2953,125.1076
-15.2924,125.1100
-15.2947,125.1069
-15.2904,125.1018
-15.2862,125.1039
-15.2840,125.1081
-15.2834,125.1052
-15.2556,125.1189
-15.2609,125.1139
-15.2613,125.1051
-15.2670,125.1059
-15.2664,125.1032
-15.2688,125.1050
-15.2772,125.1026
-15.2785,125.1037
-15.2859,125.1003
-15.2760,125.0976
-15.2733,125.0991
-15.2749,125.0973
-15.2478,125.0900
-15.2515,125.0892
-15.2524,125.0871
-15.2560,125.0883
-15.2643,125.0866
-15.2578,125.0831
-15.2553,125.0837
-15.2545,125.0818
-15.2476,125.0774
-15.2539,125.0734
-15.2831,125.0956
-15.2859,125.0899
-15.2837,125.0868
-15.2867,125.0881
-15.2908,125.0797
-15.2920,125.0806
-15.2920,125.0943
-15.3143,125.0812
-15.3060,125.0545
-15.3023,125.0521
-15.3013,125.0396
-15.2838,125.0449
-15.2747,125.0306
-15.3003,125.0263
-15.3083,125.0132
-15.3073,125.0120
-15.3104,125.0093
-15.3119,125.0008
-15.3190,124.9945
-15.3199,124.9842
-15.3249,124.9836
-15.3293,124.9791
-15.3306,124.9751
-15.3299,124.9687
-15.3356,124.9643
-15.3356,124.9577
-15.3413,124.9523
-15.3414,124.9441
-15.3481,124.9381
-15.3462,124.9309
-15.3564,124.9200
-15.3399,124.8979
-15.3337,124.9015
-15.3350,124.9077
-15.3296,124.9024
-15.3281,124.9062
-15.3247,124.9086
-15.3233,124.9070
-15.3256,124.9035
-15.3174,124.9067
-15.3200,124.9029
-15.3182,124.9023
-15.3232,124.8981
-15.3225,124.8940
-15.3249,124.8956
-15.3277,124.8914
-15.3159,124.8830
-15.3128,124.8883
-15.3053,124.8952
-15.3020,124.8761
-15.2998,124.8776
-15.3007,124.8789
-15.2927,124.8815
-15.2931,124.8828
-15.2895,124.8857
-15.2859,124.8855
-15.2757,124.8915
-15.2779,124.8947
-15.2718,124.8938
-15.2757,124.9046
-15.2709,124.9052
-15.2555,124.9046
-15.2612,124.9116
-15.2623,124.9111
-15.2637,124.9146
-15.2711,124.9140
-15.2667,124.9179
-15.2704,124.9228
-15.2515,124.9249
-15.2504,124.9306
-15.2474,124.9319
-15.2478,124.9253
-15.2380,124.9264
-15.2311,124.9333
-15.2337,124.9272
-15.2292,124.9274
-15.2243,124.9393
-15.2274,124.9403
-15.2281,124.9436
-15.2250,124.9515
-15.2191,124.9604
-15.2167,124.9602
-15.2121,124.9694
-15.2137,124.9714
-15.2171,124.9720
-15.2163,124.9746
-15.2200,124.9791
-15.2272,124.9721
-15.2242,124.9815
-15.2376,124.9950
-15.2419,125.0056
-15.2149,125.0208
-15.2185,125.0219
-15.2143,125.0260
-15.1945,125.0324
-15.1969,125.0343
-15.1970,125.0374
-15.1887,125.0468
-15.1822,125.0461
-15.1837,125.0455
-15.1819,125.0420
-15.1785,125.0414
-15.1807,125.0602
-15.1644,125.0560
-15.1596,125.0487
-15.1582,125.0488
-15.1576,125.0458
-15.1695,125.0201
-15.1629,125.0182
-15.1561,125.0227
-15.1579,125.0166
-15.1545,125.0138
-15.1591,125.0115
-15.1580,125.0094
-15.1614,125.0097
-15.1633,125.0058
-15.1641,125.0091
-15.1978,124.9928
-15.1909,124.9819
-15.1766,124.9883
-15.1738,124.9946
-15.1721,124.9934
-15.1704,124.9958
-15.1715,124.9920
-15.1696,124.9914
-15.1620,124.9949
-15.1671,124.9912
-15.1653,124.9911
-15.1620,124.9949
-15.1639,124.9904
-15.1698,124.9892
-15.1759,124.9848
-15.1661,124.9853
-15.1699,124.9839
-15.1686,124.9827
-15.1725,124.9805
-15.1700,124.9773
-15.1681,124.9782
-15.1686,124.9763
-15.1662,124.9759
-15.1676,124.9744
-15.1642,124.9723
-15.1642,124.9701
-15.1955,124.9610
-15.2083,124.9711
-15.1874,124.9351
-15.1950,124.9352
-15.1989,124.9390
-15.2065,124.9415
-15.2097,124.9359
-15.2085,124.9422
-15.2131,124.9437
-15.2257,124.9230
-15.2151,124.9171
-15.2293,124.9128
-15.2290,124.9101
-15.2317,124.9091
-15.2306,124.9068
-15.2345,124.9068
-15.2402,124.9009
-15.2379,124.9075
-15.2389,124.9099
-15.2456,124.9079
-15.2495,124.9002
-15.2495,124.8957
-15.2514,124.8949
-15.2529,124.8895
-15.2550,124.8893
-15.2619,124.8757
-15.2303,124.8918
-15.2367,124.8801
-15.2363,124.8780
-15.2436,124.8688
-15.2084,124.8811
-15.1949,124.8642
-15.1929,124.8673
-15.1939,124.8710
-15.1910,124.8747
-15.1915,124.8774
-15.1859,124.8786
-15.1860,124.8802
-15.1746,124.8945
-15.1756,124.8963
-15.1734,124.8963
-15.1718,124.8874
-15.1735,124.8796
-15.1783,124.8728
-15.1782,124.8694
-15.1803,124.8681
-15.1793,124.8655
-15.1835,124.8548
-15.1690,124.8615
-15.1773,124.8474
-15.1734,124.8461
-15.1731,124.8446
-15.1786,124.8424
-15.1831,124.8377
-15.1627,124.8457
-15.1579,124.8339
-15.1560,124.8372
-15.1597,124.8410
-15.1497,124.8491
-15.1555,124.8519
-15.1463,124.8555
-15.1444,124.8609
-15.1453,124.8630
-15.1433,124.8639
-15.1448,124.8689
-15.1430,124.8701
-15.1353,124.8676
-15.1290,124.8771
-15.1306,124.8779
-15.1285,124.8778
-15.1150,124.8980
-15.1158,124.9068
-15.1114,124.9098
-15.1068,124.9103
-15.1167,124.9220
-15.1151,124.9250
-15.1246,124.9389
-15.1255,124.9432
-15.1234,124.9478
-15.1219,124.9473
-15.1198,124.9492
-15.1195,124.9473
-15.1132,124.9516
-15.1235,124.9494
-15.1236,124.9567
-15.1194,124.9580
-15.1267,124.9655
-15.1318,124.9668
-15.1353,124.9744
-15.1336,124.9789
-15.1268,124.9818
-15.1332,124.9850
-15.1226,124.9855
-15.1138,124.9932
-15.1228,124.9970
-15.1102,124.9964
-15.1040,125.0018
-15.1052,125.0039
-15.1039,125.0094
-15.1024,125.0082
-15.0980,125.0110
-15.0935,125.0111
-15.1008,125.0180
-15.1133,125.0255
-15.1132,125.0298
-15.0771,125.0477
-15.0730,125.0453
-15.0595,125.0316
-15.0519,125.0355
-15.0516,125.0313
-15.0537,125.0263
-15.0470,125.0202
-15.0384,125.0235
-15.0390,125.0261
-15.0357,125.0282
-15.0313,125.0262
-15.0350,125.0141
-15.0321,125.0167
-15.0292,125.0169
-15.0220,125.0235
-15.0174,125.0241
-15.0128,125.0209
-15.0131,125.0198
-14.9909,125.0247
-14.9960,125.0330
-14.9844,125.0446
-14.9955,125.0525
-14.9976,125.0523
-14.9966,125.0534
-14.9997,125.0556
-14.9757,125.0742
-14.9782,125.0779
-14.9842,125.0747
-14.9818,125.0781
-14.9852,125.0830
-14.9829,125.0850
-14.9881,125.0928
-14.9891,125.0869
-14.9915,125.0839
-15.0009,125.0820
-15.0282,125.0590
-15.0365,125.0595
-15.0414,125.0673
-15.0414,125.0733
-15.0377,125.0778
-15.0406,125.0834
-15.0436,125.0791
-15.0482,125.0768
-15.0545,125.0770
-15.0611,125.0740
-15.0612,125.0724
-15.0618,125.0737
-15.0649,125.0723
-15.0668,125.0768
-15.0657,125.0775
-15.0681,125.0953
-15.0644,125.1008
-15.0456,125.1036
-15.0430,125.1055
-15.0331,125.1055
-15.0372,125.1093
-15.0435,125.1256
-15.0789,125.1221
-15.0841,125.1195
-15.0834,125.1226
-15.0916,125.1220
-15.1157,125.1386
-15.1347,125.1450
-15.1362,125.1472
-15.1343,125.1485
-15.1405,125.1524
-15.1446,125.1586
-15.1485,125.1577
-15.1513,125.1632
-15.1442,125.1717
-15.1401,125.1729
-15.1379,125.1753
-15.1353,125.1728
-15.1300,125.1743
-15.1310,125.1754
-15.1294,125.1776
-15.1323,125.1877
-15.1310,125.1902
-15.1269,125.1916
-15.1242,125.2071
-15.1254,125.2070
-15.1221,125.2189
-15.1239,125.2203
-15.1211,125.2242
-15.1195,125.2237
-15.1163,125.2124
-15.1138,125.2270
-15.1034,125.2254
-15.1045,125.2275
-15.1061,125.2274
-15.1048,125.2282
-15.1129,125.2444
-15.0999,125.2659
-15.1126,125.2650
-15.1137,125.2710
-15.0975,125.2811
-15.1245,125.2818
-15.1339,125.2792
-15.1436,125.2823
-15.1629,125.3349
-15.1605,125.3388
-15.1464,125.3315
-15.1491,125.3355
-15.1431,125.3459
-15.1505,125.3506
-15.1491,125.3520
-15.1516,125.3527
-15.1508,125.3565
-15.1558,125.3681
-15.1426,125.3782
-15.1575,125.4118
-15.1549,125.4776
-15.1560,125.4795
-15.1548,125.4813
-15.1393,125.4842
-15.1340,125.4792
-15.1289,125.4515
-15.1295,125.4192
-15.1315,125.4005
-15.1304,125.3997
-15.1317,125.3970
-15.1293,125.3936
-15.1234,125.3931
-15.1169,125.3759
-15.1123,125.3804
-15.1141,125.3763
-15.1090,125.3686
-15.1103,125.3641
-15.1083,125.3576
-15.1038,125.3679
-15.1051,125.3711
-15.1096,125.3735
-15.1088,125.3775
-15.1063,125.3763
-15.1055,125.3729
-15.1033,125.3730
-15.1015,125.3764
-15.1030,125.3781
-15.1022,125.3822
-15.0983,125.3851
-15.0889,125.4001
-15.0846,125.4019
-15.0637,125.4021
-15.0737,125.3701
-15.0527,125.3754
-15.0577,125.3828
-15.0561,125.3878
-15.0522,125.3843
-15.0512,125.3856
-15.0474,125.4114
-15.0045,125.4730
-15.0043,125.4767
-14.9985,125.4815
-14.9987,125.4724
-14.9954,125.4704
-14.9925,125.4714
-14.9948,125.4631
-14.9990,125.4592
-14.9980,125.4549
-14.9994,125.4413
-15.0138,125.4439
-15.0216,125.4209
-15.0071,125.4134
-14.9985,125.4132
-14.9985,125.4089
-15.0251,125.4093
-15.0325,125.3859
-15.0138,125.3790
-15.0115,125.3754
-15.0071,125.3732
-15.0032,125.3738
-15.0007,125.3712
-14.9966,125.3711
-14.9954,125.3683
-14.9914,125.3653
-15.0088,125.3529
-15.0021,125.3496
-15.0008,125.3471
-15.0030,125.3425
-15.0026,125.3373
-14.9951,125.3383
-14.9932,125.3399
-14.9868,125.3395
-14.9871,125.3353
-14.9923,125.3304
-14.9924,125.3279
-14.9973,125.3279
-15.0003,125.3247
-15.0003,125.3217
-15.0058,125.3187
-15.0026,125.3112
-15.0037,125.3099
-14.9963,125.3035
-14.9970,125.3019
-15.0025,125.3021
-15.0021,125.3002
-14.9959,125.2954
-14.9996,125.2876
-14.9991,125.2855
-14.9929,125.2832
-14.9847,125.2854
-14.9845,125.2811
-14.9788,125.2780
-14.9747,125.2843
-14.9766,125.2959
-14.9738,125.2985
-14.9683,125.2977
-14.9638,125.3049
-14.9616,125.3046
-14.9595,125.2711
-14.9784,125.2543
-14.9464,125.2573
-14.9459,125.2624
-14.9453,125.2582
-14.9437,125.2576
-14.9423,125.2395
-14.9624,125.2348
-14.9605,125.2340
-14.9653,125.2342
-14.9639,125.2327
-14.9609,125.2334
-14.9605,125.2315
-14.9629,125.2321
-14.9620,125.2294
-14.9642,125.2300
-14.9660,125.2275
-14.9666,125.2284
-14.9670,125.2236
-14.9636,125.2221
-14.9648,125.2198
-14.9678,125.2225
-14.9698,125.2137
-14.9654,125.2136
-14.9632,125.2120
-14.9630,125.2140
-14.9587,125.2108
-14.9598,125.2128
-14.9575,125.2115
-14.9565,125.2128
-14.9532,125.2097
-14.9471,125.2078
-14.9475,125.2108
-14.9499,125.2098
-14.9519,125.2130
-14.9487,125.2131
-14.9505,125.2146
-14.9482,125.2171
-14.9485,125.2205
-14.9429,125.2236
-14.9280,125.2276
-14.9302,125.2291
-14.9270,125.2300
-14.9315,125.2329
-14.9191,125.2307
-14.9232,125.2392
-14.9218,125.2396
-14.9265,125.2550
-14.9115,125.2557
-14.9069,125.2577
-14.9096,125.2558
-14.9023,125.2566
-14.9181,125.2637
-14.9231,125.2613
-14.9246,125.2664
-14.9332,125.2698
-14.9379,125.2946
-14.9358,125.2980
-14.9344,125.2972
-14.9264,125.3031
-14.9243,125.3067
-14.9202,125.3076
-14.9171,125.3066
-14.9035,125.2946
-14.9087,125.3080
-14.9040,125.3120
-14.9015,125.3111
-14.8994,125.3075
-14.8912,125.3070
-14.8923,125.3088
-14.8958,125.3081
-14.9000,125.3113
-14.8970,125.3189
-14.8954,125.3166
-14.8876,125.3167
-14.8886,125.3188
-14.8845,125.3250
-14.8849,125.3301
-14.8828,125.3296
-14.8834,125.3324
-14.8813,125.3339
-14.8809,125.3231
-14.8791,125.3202
-14.8814,125.3050
-14.8760,125.3041
-14.8737,125.3061
-14.8696,125.3056
-14.8700,125.3005
-14.8719,125.2989
-14.8529,125.2866
-14.8648,125.2778
-14.8620,125.2771
-14.8618,125.2751
-14.8656,125.2733
-14.8700,125.2739
-14.8627,125.2729
-14.8620,125.2738
-14.8595,125.2725
-14.8582,125.2741
-14.8537,125.2716
-14.8654,125.2640
-14.8550,125.2587
-14.8525,125.2542
-14.8558,125.2513
-14.8588,125.2532
-14.8629,125.2525
-14.8639,125.2509
-14.8722,125.2509
-14.8692,125.2411
-14.8665,125.2388
-14.8675,125.2355
-14.8345,125.2491
-14.8317,125.2441
-14.8336,125.2414
-14.8341,125.2426
-14.8550,125.2303
-14.8523,125.2301
-14.8516,125.2267
-14.8484,125.2279
-14.8480,125.2245
-14.8553,125.2245
-14.8581,125.2218
-14.8632,125.2251
-14.8630,125.2240
-14.8666,125.2235
-14.8661,125.2196
-14.8627,125.2209
-14.8646,125.2165
