start,Banks
-28.9025,152.5547
-28.9088,152.5479
-28.9125,152.5550
-28.9092,152.5635
-28.9041,152.5671
-28.9052,152.5705
-28.9090,152.5741
-28.9114,152.5801
-28.9286,152.5809
-28.9324,152.5773
-28.9260,152.5659
-28.9302,152.5621
-28.9315,152.5505
-28.9358,152.5440
-28.9423,152.5457
-28.9467,152.5491
-28.9549,152.5502
-28.9563,152.5538
-28.9606,152.5534
-28.9661,152.5561
-28.9863,152.5606
-28.9900,152.5585
-28.9856,152.5340
-28.9839,152.5329
-28.9885,152.5299
-28.9847,152.5257
-28.9835,152.5165
-28.9815,152.5169
-28.9803,152.5083
-28.9732,152.5095
-28.9699,152.4866
-28.9751,152.4894
-28.9770,152.4886
-28.9726,152.4767
-28.9724,152.4720
-28.9759,152.4626
-28.9778,152.4620
-28.9792,152.4636
-28.9802,152.4728
-28.9903,152.4762
-28.9920,152.4743
-28.9904,152.4658
-28.9919,152.4638
-28.9985,152.4647
-29.0039,152.4724
-29.0076,152.4649
-29.0205,152.4551
-29.0245,152.4540
-29.0315,152.4598
-29.0331,152.4563
-29.0283,152.4461
-29.0322,152.4379
-29.0326,152.4297
-29.0366,152.4237
-29.0397,152.4438
-29.0533,152.4409
-29.0565,152.4360
-29.0593,152.4356
-29.0645,152.4305
-29.0719,152.4311
-29.0743,152.4287
-29.0754,152.4243
-29.0804,152.4213
-29.0810,152.4189
-29.0840,152.4210
-29.0890,152.4550
-29.1441,152.4442
-29.1452,152.4349
-29.1505,152.4288
-29.1522,152.4238
-29.1522,152.4177
-29.1612,152.4138
-29.1650,152.4142
-29.1688,152.4189
-29.1722,152.4174
-29.1739,152.4215
-29.1783,152.4251
-29.1803,152.4218
-29.1901,152.4184
-29.2010,152.4100
-29.2111,152.4052
-29.2200,152.4111
-29.2260,152.4113
-29.2288,152.4141
-29.2414,152.3937
-29.2399,152.3876
-29.2453,152.3805
-29.2437,152.3756
-29.2470,152.3685
-29.2460,152.3652
-29.2506,152.3574
-29.2487,152.3518
-29.2537,152.3471
-29.2537,152.3445
-29.2573,152.3404
-29.2635,152.3373
-29.2701,152.3228
-29.2775,152.3211
-29.2801,152.3152
-29.2824,152.3141
-29.2830,152.3064
-29.2900,152.3114
-29.2961,152.3118
-29.2985,152.3146
-29.3020,152.3094
-29.3048,152.3088
-29.3044,152.3000
-29.3074,152.2982
-29.3107,152.3014
-29.3136,152.3000
-29.3215,152.3083
-29.3290,152.3313
-29.3368,152.3370
-29.3404,152.3353
-29.3418,152.3315
-29.3580,152.4510
-29.3601,152.4522
-29.3610,152.4467
-29.3657,152.4457
-29.3677,152.4428
-29.3705,152.4443
-29.3721,152.4406
-29.3755,152.4408
-29.3784,152.4344
-29.3820,152.4360
-29.3868,152.4332
-29.3926,152.4322
-29.3935,152.4305
-29.3917,152.4289
-29.3928,152.4258
-29.3950,152.4214
-29.3982,152.4199
-29.3995,152.4133
-29.3984,152.4086
-29.4007,152.4100
-29.4327,152.4043
-29.4317,152.3971
-29.4461,152.3945
-29.4453,152.3887
-29.5068,152.4124
-29.5086,152.4090
-29.5114,152.4096
-29.5135,152.4065
-29.5167,152.4052
-29.5199,152.4002
-29.5204,152.3942
-29.5225,152.3925
-29.5219,152.3898
-29.5242,152.3868
-29.5276,152.3871
-29.5277,152.3837
-29.5312,152.3809
-29.5312,152.3775
-29.5384,152.3648
-29.5397,152.3595
-29.5454,152.3544
-29.6407,152.3361
-29.6478,152.3265
-29.6538,152.3271
-29.6554,152.3257
-29.6513,152.3125
-29.6557,152.3102
-29.6648,152.3116
-29.6648,152.3077
-29.6618,152.3053
-29.6676,152.3038
-29.6693,152.2941
-29.6762,152.2895
-29.6732,152.2857
-29.6659,152.2834
-29.6655,152.2809
-29.6725,152.2767
-29.6822,152.2761
-29.6858,152.2712
-29.6917,152.2700
-29.6967,152.2624
-29.7002,152.2610
-29.7023,152.2625
-29.7038,152.2683
-29.7076,152.2710
-29.7091,152.2647
-29.7114,152.2622
-29.7274,152.2656
-29.7286,152.2642
-29.7274,152.2615
-29.7334,152.2550
-29.7352,152.2550
-29.7394,152.2592
-29.7441,152.2581
-29.7469,152.2628
-29.7502,152.2645
-29.7544,152.2608
-29.7574,152.2602
-29.7577,152.2564
-29.7520,152.2537
-29.7571,152.2486
-29.7548,152.2417
-29.7569,152.2343
-29.7547,152.2298
-29.7611,152.2260
-29.7604,152.2168
-29.7619,152.2139
-29.7686,152.2101
-29.7718,152.2051
-29.7770,152.2068
-29.7809,152.2016
-29.7868,152.2030
-29.7888,152.1976
-29.7875,152.1927
-29.7887,152.1907
-29.7916,152.1928
-29.7931,152.1904
-29.7965,152.1901
-29.8004,152.1939
-29.7997,152.1875
-29.8025,152.1865
-29.8068,152.1929
-29.8047,152.1860
-29.8067,152.1798
-29.8097,152.1795
-29.8113,152.1768
-29.8131,152.1779
-29.8172,152.1763
-29.8221,152.1704
-29.8236,152.1713
-29.8225,152.1763
-29.8265,152.1745
-29.8277,152.1759
-29.8261,152.1774
-29.8285,152.1778
-29.8318,152.1743
-29.8357,152.1758
-29.8370,152.1722
-29.8405,152.1702
-29.8427,152.1757
-29.8455,152.1752
-29.8481,152.1775
-29.8501,152.1752
-29.8476,152.1732
-29.8523,152.1712
-29.8536,152.1685
-29.8628,152.1701
-29.8649,152.1685
-29.8697,152.1684
-29.8711,152.1728
-29.8765,152.1921
-29.8754,152.1979
-29.8720,152.1969
-29.8683,152.2000
-29.8681,152.2049
-29.8660,152.2079
-29.8688,152.2105
-29.8696,152.2138
-29.8713,152.2140
-29.8707,152.2204
-29.8719,152.2222
-29.8691,152.2241
-29.8681,152.2279
-29.8658,152.2277
-29.8638,152.2341
-29.8652,152.2366
-29.8629,152.2437
-29.8650,152.2510
-29.8614,152.2541
-29.8602,152.2573
-29.8479,152.2674
-29.8489,152.2707
-29.8462,152.2739
-29.8532,152.2758
-29.8568,152.2818
-29.8585,152.2824
-29.8623,152.2762
-29.8675,152.2774
-29.8714,152.2862
-29.8740,152.2876
-29.8760,152.2867
-29.8778,152.2807
-29.8866,152.2853
-29.8940,152.2812
-29.8995,152.2809
-29.9075,152.2856
-29.9113,152.2803
-29.9109,152.2696
-29.9133,152.2686
-29.9161,152.2696
-29.9154,152.2763
-29.9182,152.2787
-29.9206,152.2759
-29.9221,152.2691
-29.9253,152.2665
-29.9287,152.2677
-29.9290,152.2707
-29.9210,152.2790
-29.9217,152.2820
-29.9250,152.2839
-29.9297,152.2797
-29.9320,152.2692
-29.9351,152.2691
-29.9451,152.2735
-29.9511,152.2720
-29.9559,152.2731
-29.9612,152.2755
-29.9655,152.2817
-29.9637,152.2872
-29.9657,152.2877
-29.9691,152.2851
-29.9771,152.2919
-29.9806,152.3086
-29.9824,152.3077
-29.9834,152.3021
-29.9856,152.3001
-29.9879,152.3032
-29.9871,152.3081
-29.9936,152.3077
-30.0009,152.3169
-30.0054,152.3171
-30.0149,152.3126
-30.0186,152.3156
-30.0285,152.3130
-30.0345,152.3154
-30.0343,152.3090
-30.0394,152.3045
-30.0389,152.2971
-30.0405,152.2948
-30.0445,152.2951
-30.0463,152.2995
-30.0493,152.2971
-30.0499,152.2931
-30.0522,152.2924
-30.0535,152.2980
-30.0570,152.3001
-30.0602,152.2931
-30.0634,152.2915
-30.0656,152.2927
-30.0680,152.2985
-30.0717,152.3002
-30.0703,152.2941
-30.0713,152.2920
-30.0749,152.2960
-30.0773,152.2918
-30.0847,152.2950
-30.0878,152.2794
-30.0897,152.2795
-30.0942,152.2847
-30.0991,152.2792
-30.1013,152.2806
-30.1029,152.2848
-30.1094,152.2869
-30.1119,152.2924
-30.1169,152.2920
-30.1138,152.2952
-30.1159,152.2980
-30.1213,152.2971
-30.1233,152.3005
-30.1274,152.2996
-30.1314,152.3023
-30.1333,152.3009
-30.1327,152.2964
-30.1379,152.2969
-30.1398,152.2990
-30.1385,152.3036
-30.1405,152.3052
-30.1445,152.2978
-30.1473,152.2977
-30.1478,152.3010
-30.1452,152.3006
-30.1447,152.3020
-30.1481,152.3095
-30.1575,152.3047
-30.1610,152.3047
-30.1621,152.3071
-30.1586,152.3075
-30.1580,152.3090
-30.1585,152.3131
-30.1617,152.3164
-30.1631,152.3152
-30.1609,152.3119
-30.1612,152.3091
-30.1675,152.3064
-30.1681,152.3095
-30.1737,152.3110
-30.1788,152.3032
-30.1812,152.3098
-30.1778,152.3132
-30.1821,152.3169
-30.1844,152.3123
-30.1874,152.3144
-30.1899,152.3110
-30.1923,152.3132
-30.1957,152.3095
-30.1978,152.3115
-30.2007,152.3104
-30.2018,152.3157
-30.2044,152.3139
-30.2090,152.3157
-30.2069,152.3190
-30.2104,152.3189
-30.2102,152.3245
-30.2129,152.3231
-30.2173,152.3259
-30.2166,152.3296
-30.2207,152.3316
-30.2189,152.3342
-30.2206,152.3356
-30.2184,152.3362
-30.2186,152.3379
-30.2254,152.3390
-30.2272,152.3449
-30.2295,152.3439
-30.2352,152.3503
-30.2368,152.3482
-30.2422,152.3464
-30.2417,152.3445
-30.2451,152.3443
-30.2449,152.3423
-30.2471,152.3433
-30.2474,152.3400
-30.2510,152.3405
-30.2526,152.3374
-30.2565,152.3399
-30.2580,152.3373
-30.2628,152.3378
-30.2638,152.3405
-30.2654,152.3391
-30.2691,152.3423
-30.2711,152.3423
-30.2723,152.3404
-30.2760,152.3421
-30.2788,152.3389
-30.2824,152.3394
-30.2829,152.3409
-30.2902,152.3441
-30.2915,152.3493
-30.2936,152.3472
-30.2998,152.3471
-30.3016,152.3444
-30.3109,152.3418
-30.3136,152.3422
-30.3150,152.3445
-30.3242,152.3428
-30.3259,152.3470
-30.3321,152.3451
-30.3337,152.3511
-30.3395,152.3494
-30.3403,152.3547
-30.3553,152.3517
-30.3558,152.3551
-30.3534,152.3608
-30.3541,152.3655
-30.3609,152.3645
-30.3626,152.3819
-30.3708,152.3859
-30.3747,152.3899
-30.3831,152.3875
-30.3862,152.3903
-30.3870,152.3944
-30.3925,152.3968
-30.3993,152.4082
-30.4063,152.4136
-30.4072,152.4167
-30.4179,152.4241
-30.4188,152.4280
-30.4243,152.4245
-30.4267,152.4196
-30.4368,152.4172
-30.4350,152.4018
-30.4421,152.3968
-30.4429,152.3920
-30.4530,152.3896
-30.4690,152.3956
-30.4725,152.3929
-30.4764,152.3932
-30.4812,152.3964
-30.4892,152.4084
-30.5009,152.4002
-30.5007,152.3923
-30.5051,152.3858
-30.5193,152.3825
-30.5222,152.3877
-30.5264,152.3881
-30.5291,152.3867
-30.5352,152.3769
-30.5417,152.3749
-30.5450,152.3640
-30.5558,152.3616
-30.5560,152.3526
-30.5632,152.3482
-30.5670,152.3358
-30.5724,152.3362
-30.5794,152.3299
-30.5819,152.3310
-30.5842,152.3299
-30.5934,152.3177
-30.6001,152.3117
-30.6025,152.3131
-30.6029,152.3160
-30.6133,152.3190
-30.6205,152.3334
-30.6240,152.3338
-30.6293,152.3316
-30.6367,152.3336
-30.6404,152.3368
-30.6398,152.3451
-30.6425,152.3489
-30.6476,152.3505
-30.6490,152.3560
-30.6589,152.3692
-30.6634,152.3643
-30.6699,152.3607
-30.6784,152.3579
-30.6842,152.3584
-30.6966,152.3686
-30.7009,152.3685
-30.7029,152.3659
-30.7051,152.3657
-30.7112,152.3693
-30.7194,152.3715
-30.7277,152.3708
-30.7318,152.3758
-30.7453,152.3753
-30.7517,152.3667
-30.7584,152.3654
-30.7579,152.3614
-30.7691,152.3519
-30.7781,152.3549
-30.7811,152.3470
-30.7904,152.3452
-30.7920,152.3426
-30.7894,152.3333
-30.7918,152.3245
-30.7908,152.3210
-30.7937,152.3154
-30.7965,152.3150
-30.8002,152.3179
-30.8019,152.3175
-30.8049,152.3106
-30.8081,152.3080
-30.8116,152.3074
-30.8140,152.3039
-30.8163,152.3042
-30.8228,152.2986
-30.8237,152.2914
-30.8298,152.2867
-30.8323,152.2885
-30.8415,152.2845
-30.8441,152.2895
-30.8573,152.2942
-30.8590,152.2965
-30.8627,152.2962
-30.8662,152.2994
-30.8822,152.2906
-30.8883,152.2909
-30.8999,152.2872
-30.9003,152.2894
-30.9112,152.2950
-30.9247,152.2910
-30.9304,152.2962
-30.9331,152.2934
-30.9365,152.2930
-30.9412,152.2881
-30.9435,152.2883
-30.9439,152.2854
-30.9491,152.2843
-30.9543,152.2873
-30.9596,152.2859
-30.9613,152.2906
-30.9668,152.2879
-30.9681,152.2915
-30.9719,152.2918
-30.9730,152.2941
-30.9754,152.2911
-30.9809,152.2886
-30.9796,152.2836
-30.9856,152.2824
-30.9939,152.2751
-30.9962,152.2708
-30.9991,152.2698
-31.0086,152.2750
-31.0103,152.2852
-31.0127,152.2877
-31.0114,152.2925
-31.0152,152.2926
-31.0173,152.2990
-31.0198,152.2996
-31.0248,152.3069
-31.0249,152.3113
-31.0278,152.3152
-31.0250,152.3192
-31.0248,152.3243
-31.0301,152.3264
-31.0316,152.3311
-31.0354,152.3340
-31.0364,152.3403
-31.0436,152.3449
-31.0506,152.3451
-31.0555,152.3314
-31.0572,152.3310
-31.0682,152.3406
-31.0757,152.3342
-31.0800,152.3373
-31.0847,152.3347
-31.0887,152.3367
-31.0933,152.3346
-31.1025,152.3371
-31.1052,152.3365
-31.1067,152.3443
-31.1092,152.3481
-31.1170,152.3495
-31.1172,152.3452
-31.1146,152.3424
-31.1144,152.3379
-31.1162,152.3366
-31.1243,152.3434
-31.1283,152.3426
-31.1264,152.3333
-31.1277,152.3330
-31.1274,152.3308
-31.2029,152.3165
-31.1945,152.2546
-31.2008,152.2575
-31.2062,152.2516
-31.2044,152.2426
-31.2009,152.2401
-31.1974,152.2341
-31.1985,152.2326
-31.2054,152.2320
-31.2079,152.2233
-31.2022,152.2173
-31.2020,152.2124
-31.1975,152.2094
-31.1976,152.2054
-31.1935,152.1996
-31.1995,152.1789
-31.1982,152.1753
-31.1907,152.1706
-31.1907,152.1651
-31.1886,152.1637
-31.1887,152.1605
-31.1862,152.1572
-31.1881,152.1518
-31.1980,152.1470
-31.2048,152.1481
-31.2059,152.1524
-31.2093,152.1541
-31.2153,152.1527
-31.2190,152.1535
-31.2237,152.1496
-31.2281,152.1548
-31.2267,152.1597
-31.2279,152.1631
-31.2313,152.1630
-31.2341,152.1600
-31.2379,152.1586
-31.2408,152.1609
-31.2685,152.1522
-31.2729,152.1528
-31.2798,152.1475
-31.2821,152.1419
-31.2853,152.1388
-31.2799,152.1349
-31.2795,152.1325
-31.2814,152.1297
-31.2787,152.1236
-31.3930,152.0996
-31.3882,152.0966
-31.3920,152.0923
-31.3917,152.0872
-31.3984,152.0783
-31.4013,152.0768
-31.4003,152.0746
-31.4026,152.0735
-31.4036,152.0705
-31.4031,152.0690
-31.3997,152.0694
-31.3983,152.0678
-31.4292,152.0618
-31.4305,152.0644
-31.4331,152.0643
-31.4334,152.0657
-31.4385,152.0646
-31.4426,152.0684
-31.4410,152.0702
-31.4457,152.0756
-31.4447,152.0769
-31.4472,152.0793
-31.4480,152.0829
-31.4499,152.0853
-31.4561,152.0878
-31.4597,152.0858
-31.4589,152.0833
-31.4620,152.0798
-31.4716,152.0807
-31.4735,152.0785
-31.4750,152.0823
-31.4799,152.0807
-31.4836,152.0843
-31.4852,152.0817
-31.4873,152.0833
-31.4905,152.0821
-31.4961,152.0871
-31.4979,152.0839
-31.5005,152.0839
-31.4861,151.9807
-31.4873,151.9804
-31.4767,151.9127
-31.4817,151.9104
-31.4819,151.9146
-31.4837,151.9152
-31.4850,151.9113
-31.4877,151.9091
-31.4877,151.9123
-31.4915,151.9116
-31.4938,151.9147
-31.5004,151.9107
-31.5012,151.9126
-31.5036,151.9127
-31.5042,151.9171
-31.5070,151.9189
-31.5100,151.9157
-31.4994,151.8445
-31.5090,151.8427
-31.5050,151.8023
-31.5069,151.7973
-31.5107,151.7953
-31.5149,151.7893
-31.5136,151.7805
-31.5117,151.7774
-31.5130,151.7743
-31.5111,151.7615
-31.5154,151.7607
-31.5143,151.7533
-31.5202,151.7566
-31.5243,151.7537
-31.5269,151.7547
-31.5306,151.7597
-31.5353,151.7584
-31.5409,151.7639
-31.5478,151.7866
-31.5592,151.7882
-31.5648,151.7928
-31.5676,151.8004
-31.5738,151.8024
-31.5856,151.7829
-31.5926,151.7816
-31.5917,151.7751
-31.5904,151.7753
-31.6017,151.7567
-31.6074,151.7572
-31.6092,151.7559
-31.6188,151.7586
-31.6205,151.7562
-31.6251,151.7587
-31.6257,151.7561
-31.6317,151.7560
-31.6341,151.7538
-31.6381,151.7567
-31.6358,151.7396
-31.6283,151.7330
-31.6268,151.7269
-31.6290,151.7262
-31.6288,151.7237
-31.6268,151.7190
-31.6206,151.7132
-31.6239,151.7101
-31.6198,151.7012
-31.6234,151.6991
-31.6218,151.6958
-31.6227,151.6906
-31.6185,151.6881
-31.6147,151.6921
-31.6120,151.6852
-31.6087,151.6819
-31.6131,151.6740
-31.6114,151.6673
-31.6136,151.6649
-31.6121,151.6609
-31.6132,151.6569
-31.6081,151.6592
-31.6080,151.6562
-31.6047,151.6564
-31.6024,151.6514
-31.6023,151.6501
-31.6048,151.6498
-31.6071,151.6469
-31.6053,151.6419
-31.6085,151.6426
-31.6106,151.6453
-31.6116,151.6397
-31.6101,151.6371
-31.6152,151.6336
-31.6122,151.6312
-31.6120,151.6286
-31.6087,151.6282
-31.6070,151.6250
-31.6084,151.6196
-31.6074,151.6179
-31.6089,151.6160
-31.6067,151.6148
-31.6080,151.6098
-31.6020,151.6095
-31.5987,151.6054
-31.5992,151.6018
-31.5972,151.6027
-31.5955,151.6013
-31.6004,151.5965
-31.5991,151.5940
-31.6028,151.5906
-31.6026,151.5853
-31.6049,151.5843
-31.6048,151.5800
-31.6035,151.5802
-31.6023,151.5768
-31.6049,151.5756
-31.6062,151.5710
-31.6099,151.5697
-31.6061,151.5655
-31.6066,151.5614
-31.6033,151.5610
-31.6032,151.5575
-31.6009,151.5575
-31.6008,151.5514
-31.6041,151.5512
-31.5991,151.5364
-31.5969,151.5373
-31.5960,151.5356
-31.6597,151.5240
-31.6648,151.5209
-31.6712,151.5225
-31.6759,151.5211
-31.6784,151.5236
-31.6797,151.5224
-31.6820,151.5242
-31.6834,151.5232
-31.6848,151.5270
-31.6941,151.5347
-31.6973,151.5323
-31.7692,151.5176
-31.7686,151.5203
-31.7709,151.5222
-31.7700,151.5259
-31.7724,151.5290
-31.7703,151.5310
-31.7755,151.5347
-31.7742,151.5370
-31.7757,151.5407
-31.7772,151.5389
-31.7769,151.5413
-31.7817,151.5444
-31.7873,151.5541
-31.7853,151.5569
-31.7879,151.5590
-31.7905,151.5680
-31.7895,151.5712
-31.7874,151.5719
-31.7857,151.5748
-31.7879,151.5760
-31.7887,151.5788
-31.7871,151.5798
-31.7887,151.5824
-31.7851,151.5840
-31.7883,151.5865
-31.7895,151.5940
-31.8140,151.5888
-31.8160,151.5897
-31.8195,151.5852
-31.8226,151.5873
-31.8233,151.5859
-31.8292,151.5847
-31.8375,151.5849
-31.8448,151.5817
-31.8466,151.5772
-31.8499,151.5773
-31.8513,151.5788
-31.8548,151.5768
-31.8569,151.5692
-31.8609,151.5651
-31.8620,151.5564
-31.8596,151.5508
-31.8582,151.5555
-31.8556,151.5569
-31.8514,151.5552
-31.8495,151.5567
-31.8487,151.5528
-31.8473,151.5525
-31.8504,151.5485
-31.8483,151.5464
-31.8497,151.5442
-31.8472,151.5419
-31.8455,151.5359
-31.8467,151.5309
-31.8487,151.5303
-31.8477,151.5278
-31.8509,151.5232
-31.8528,151.5159
-31.8562,151.5126
-31.8623,151.5134
-31.8654,151.5157
-31.8684,151.5131
-31.8697,151.5087
-31.8755,151.5025
-31.8748,151.5003
-31.8768,151.4954
-31.8758,151.4937
-31.8781,151.4911
-31.8822,151.4878
-31.8870,151.4908
-31.8892,151.4869
-31.8925,151.4853
-31.8922,151.4801
-31.8969,151.4691
-31.9003,151.4678
-31.9073,151.4687
-31.9131,151.4656
-31.9157,151.4620
-31.9208,151.4600
-31.9231,151.4557
-31.9441,151.4503
-31.9474,151.4438
-31.9518,151.4415
-31.9532,151.4446
-31.9596,151.4463
-31.9616,151.4487
-31.9700,151.4460
-31.9734,151.4464
-31.9770,151.4497
-31.9872,151.4494
-31.9909,151.4511
-31.9932,151.4546
-31.9979,151.4533
-32.0056,151.4432
-32.0097,151.4432
-32.0114,151.4379
-32.0138,151.4363
-32.0171,151.4386
-32.0181,151.4358
-32.0167,151.4331
-32.0198,151.4248
-32.0366,151.4049
-32.0412,151.4028
-32.0449,151.4059
-32.0583,151.4069
-32.0671,151.4006
-32.0697,151.3945
-32.0803,151.3929
-32.0832,151.3895
-32.0813,151.3695
-32.0831,151.3633
-32.0807,151.3514
-32.0824,151.3354
-32.0921,151.3342
-32.0948,151.3292
-32.0944,151.3243
-32.0981,151.3208
-32.1045,151.3191
-32.1167,151.3039
-32.1187,151.3040
-32.1187,151.3074
-32.1213,151.3102
-32.1251,151.3102
-32.1265,151.3118
-32.1348,151.3083
-32.1377,151.3100
-32.1423,151.3076
-32.1475,151.3072
-32.1540,151.3024
-32.1604,151.3006
-32.1649,151.2960
-32.1696,151.2947
-32.1786,151.2851
-32.1834,151.2709
-32.1995,151.2557
-32.2013,151.2517
-32.2095,151.2462
-32.2078,151.2366
-32.2118,151.2261
-32.2172,151.2229
-32.2159,151.2175
-32.2187,151.2143
-32.2201,151.2088
-32.2248,151.2072
-32.2277,151.2010
-32.2325,151.2003
-32.2334,151.1955
-32.2318,151.1897
-32.2266,151.1851
-32.2231,151.1846
-32.2118,151.1740
-32.2105,151.1704
-32.2106,151.1689
-32.2124,151.1685
-32.2110,151.1590
-32.2046,151.1603
-32.2036,151.1539
-32.1993,151.1547
-32.1982,151.1480
-32.2024,151.1472
-32.2013,151.1396
-32.1971,151.1405
-32.1936,151.1183
-32.1950,151.1180
-32.1950,151.1142
-32.1889,151.1115
-32.1843,151.1019
-32.1786,151.1009
-32.1754,151.0797
-32.1714,151.0805
-32.1657,151.0660
-32.1697,151.0579
-32.1719,151.0575
-32.1701,151.0461
-32.1773,151.0447
-32.1743,151.0406
-32.1740,151.0375
-32.1664,151.0318
-32.1691,151.0252
-32.1735,151.0228
-32.1749,151.0178
-32.1775,151.0159
-32.1722,151.0097
-32.1726,151.0066
-32.1695,151.0030
-32.1735,151.0008
-32.1702,150.9866
-32.1718,150.9863
-32.1701,150.9754
-32.1725,150.9731
-32.1728,150.9676
-32.1785,150.9655
-32.1781,150.9537
-32.1796,150.9518
-32.1762,150.9481
-32.1748,150.9400
-32.1817,150.9160
-32.1768,150.8719
-32.1792,150.8716
-32.1812,150.8772
-32.1864,150.8754
-32.1902,150.8787
-32.1906,150.8741
-32.1869,150.8691
-32.1903,150.8676
-32.1918,150.8691
-32.1917,150.8724
-32.1981,150.8804
-32.2006,150.8744
-32.1962,150.8726
-32.1951,150.8685
-32.1927,150.8671
-32.1895,150.8610
-32.1793,150.7916
-32.1770,150.7921
-32.1765,150.7883
-32.1787,150.7878
-32.1759,150.7749
-32.1782,150.7745
-32.1785,150.7644
-32.1710,150.7665
-32.1710,150.7622
-32.1758,150.7628
-32.1606,150.6563
-32.1573,150.6598
-32.1502,150.6568
-32.1463,150.6294
-32.1482,150.6291
-32.1432,150.5931
-32.1401,150.5929
-32.1399,150.5897
-32.1429,150.5892
-32.1396,150.5731
-32.1300,150.4988
-32.1326,150.4971
-32.1340,150.5005
-32.1367,150.5005
-32.1370,150.5024
-32.1393,150.5011
-32.1402,150.5038
-32.1420,150.5036
-32.1480,150.5086
-32.1533,150.5075
-32.1557,150.5091
-32.1584,150.5059
-32.1572,150.5028
-32.1600,150.5029
-32.1638,150.4981
-32.1623,150.4959
-32.1683,150.4962
-32.1694,150.4944
-32.1678,150.4931
-32.1704,150.4910
-32.1733,150.4915
-32.1754,150.4959
-32.1858,150.4911
-32.1861,150.4929
-32.1897,150.4938
-32.1945,150.4919
-32.1998,150.4929
-32.1998,150.4944
-32.2016,150.4948
-32.2044,150.4930
-32.2061,150.4965
-32.2091,150.4934
-32.2125,150.4925
-32.2141,150.4951
-32.2154,150.4923
-32.2173,150.4947
-32.2267,150.4940
-32.2265,150.4918
-32.2351,150.4890
-32.2352,150.4861
-32.2400,150.4864
-32.2444,150.4906
-32.2471,150.4897
-32.2488,150.4930
-32.2516,150.4923
-32.2506,150.4974
-32.2539,150.5002
-32.2573,150.4997
-32.2579,150.5009
-32.2597,150.4983
-32.2624,150.4980
-32.2639,150.5009
-32.2656,150.5003
-32.2676,150.5042
-32.2704,150.5029
-32.2739,150.5038
-32.2734,150.5076
-32.2761,150.5105
-32.2786,150.5087
-32.2819,150.5089
-32.2819,150.5109
-32.2854,150.5093
-32.2905,150.5124
-32.2928,150.5093
-32.2927,150.5122
-32.2951,150.5149
-32.3007,150.5149
-32.3038,150.5200
-32.3134,150.5274
-32.3160,150.5283
-32.3198,150.5265
-32.3213,150.5278
-32.3241,150.5266
-32.3270,150.5272
-32.3290,150.5297
-32.3315,150.5295
-32.3293,150.5349
-32.3306,150.5390
-32.3284,150.5397
-32.3265,150.5440
-32.3315,150.5480
-32.3318,150.5551
-32.3299,150.5572
-32.3320,150.5585
-32.3361,150.5577
-32.3357,150.5546
-32.3454,150.5526
-32.3436,150.5404
-32.3473,150.5396
-32.3466,150.5355
-32.3479,150.5374
-32.3533,150.5363
-32.3517,150.5256
-32.3551,150.5250
-32.3554,150.5268
-32.3572,150.5265
-32.3585,150.5208
-32.3603,150.5224
-32.3623,150.5299
-32.3631,150.5192
-32.3678,150.5182
-32.3695,150.5213
-32.3683,150.5073
-32.3442,150.5118
-32.3422,150.4967
-32.3525,150.4950
-32.3522,150.4928
-32.3473,150.4895
-32.3435,150.4914
-32.3374,150.4876
-32.3328,150.4776
-32.3221,150.4697
-32.3237,150.4578
-32.3219,150.4530
-32.3255,150.4479
-32.3215,150.4415
-32.3277,150.4299
-32.3371,150.4297
-32.3374,150.4322
-32.3394,150.4327
-32.3453,150.4281
-32.3471,150.4197
-32.3447,150.4114
-32.3379,150.4135
-32.3330,150.4067
-32.3337,150.3936
-32.3434,150.3922
-32.3525,150.3939
-32.3562,150.3919
-32.3602,150.3924
-32.3623,150.3904
-32.3655,150.3916
-32.3714,150.3857
-32.3751,150.3844
-32.3800,150.3865
-32.3831,150.3807
-32.3817,150.3727
-32.3860,150.3728
-32.3817,150.3611
-32.3874,150.3567
-32.3868,150.3534
-32.3836,150.3527
-32.3851,150.3423
-32.3869,150.3406
-32.3914,150.3421
-32.3943,150.3407
-32.3969,150.3377
-32.3998,150.3288
-32.4046,150.3279
-32.4087,150.3229
-32.4082,150.3190
-32.4032,150.3148
-32.3966,150.3158
-32.3936,150.3145
-32.3906,150.3196
-32.3885,150.3205
-32.3849,150.3168
-32.3863,150.3088
