start,Lingiari
-11.3275,130.5836
-11.3290,130.5810
-11.3268,130.5795
-11.3268,130.5795
-11.3268,130.5795
-11.3268,130.5795
-11.3268,130.5795
-11.3293,130.5793
-11.3318,130.5817
-11.3319,130.5817
-11.3344,130.5781
-11.3368,130.5820
-11.3429,130.5866
-11.3409,130.5792
-11.3406,130.5668
-11.3406,130.5668
-11.3530,130.5593
-11.3533,130.5587
-11.3549,130.5582
-11.3610,130.5545
-11.3610,130.5545
-11.3610,130.5545
-11.3831,130.5564
-11.3894,130.5593
-11.3904,130.5604
-11.3908,130.5605
-11.3914,130.5615
-11.3976,130.5682
-11.3976,130.5726
-11.4024,130.5813
-11.4024,130.5813
-11.4007,130.5856
-11.4007,130.5857
-11.3875,130.6192
-11.3875,130.6192
-11.3875,130.6192
-11.3824,130.6262
-11.3800,130.6262
-11.3758,130.6367
-11.3724,130.6402
-11.3679,130.6416
-11.3638,130.6394
-11.3578,130.6407
-11.3544,130.6432
-11.3483,130.6500
-11.3359,130.6565
-11.3359,130.6565
-11.3725,130.6570
-11.3725,130.6570
-11.3752,130.6555
-11.3815,130.6571
-11.4006,130.6573
-11.4449,130.6807
-11.4449,130.6807
-11.4449,130.6807
-11.4440,130.6861
-11.4470,130.6906
-11.4470,130.6953
-11.4414,130.7013
-11.4414,130.7013
-11.4554,130.6996
-11.4602,130.6946
-11.4643,130.6941
-11.4776,130.7036
-11.4941,130.7046
-11.4942,130.7034
-11.4980,130.7043
-11.5002,130.7029
-11.5012,130.7050
-11.5136,130.7058
-11.5136,130.7058
-11.5136,130.7058
-11.5133,130.7070
-11.5102,130.7065
-11.5088,130.7067
-11.5076,130.7077
-11.5065,130.7072
-11.5044,130.7076
-11.5043,130.7093
-11.5028,130.7099
-11.5015,130.7081
-11.4890,130.7105
-11.4993,130.7136
-11.4993,130.7136
-11.4993,130.7136
-11.4993,130.7136
-11.5041,130.7183
-11.5050,130.7179
-11.5060,130.7201
-11.5062,130.7203
-11.5074,130.7188
-11.5074,130.7215
-11.5074,130.7215
-11.4702,130.7227
-11.4702,130.7227
-11.4771,130.7371
-11.4779,130.7488
-11.4798,130.7553
-11.4798,130.7553
-11.4813,130.7566
-11.4911,130.756
-11.4983,130.7612
-11.4992,130.7684
-11.5075,130.7815
-11.5385,130.8107
-11.5385,130.8107
-11.5388,130.8127
-11.5384,130.8131
-11.5383,130.8239
-11.5383,130.8239
-11.5383,130.8239
-11.5383,130.8239
-11.5383,130.8239
-11.5312,130.8214
-11.5279,130.8166
-11.5249,130.8145
-11.5171,130.8122
-11.5156,130.8097
-11.5082,130.8065
-11.5030,130.7991
-11.4918,130.7912
-11.4918,130.7912
-11.4918,130.7912
-11.4918,130.7912
-11.4881,130.7785
-11.4876,130.7774
-11.4875,130.7765
-11.4845,130.7662
-11.4845,130.7662
-11.4765,130.7661
-11.4657,130.7694
-11.4624,130.7592
-11.4469,130.7544
-11.4469,130.7544
-11.4469,130.7544
-11.4469,130.7544
-11.4341,130.7365
-11.4276,130.7337
-11.4204,130.7234
-11.4206,130.7192
-11.4213,130.7186
-11.4108,130.7039
-11.4108,130.7039
-11.4108,130.7039
-11.4108,130.7039
-11.4229,130.6985
-11.4224,130.6979
-11.4266,130.6968
-11.4266,130.6968
-11.4266,130.6968
-11.4000,130.7018
-11.3998,130.7019
-11.3997,130.7018
-11.3897,130.7037
-11.3884,130.7048
-11.3853,130.7045
-11.3834,130.7143
-11.3842,130.7210
-11.3823,130.7337
-11.3863,130.7333
-11.3800,130.7356
-11.3755,130.7630
-11.3732,130.7666
-11.3581,130.8437
-11.3581,130.8437
-11.3539,130.8536
-11.3501,130.8524
-11.3492,130.8534
-11.3426,130.8650
-11.3378,130.8658
-11.3374,130.8663
-11.3348,130.8715
-11.3273,130.8797
-11.3253,130.8849
-11.3186,130.8866
-11.3089,130.8973
-11.3089,130.8973
-11.3089,130.8973
-11.3313,130.9488
-11.3325,130.9482
-11.3316,130.9496
-11.3318,130.9500
-11.3339,130.9498
-11.3348,130.9512
-11.3334,130.9537
-11.3340,130.9550
-11.3354,130.9564
-11.3354,130.9582
-11.3354,130.9582
-11.3486,130.9886
-11.3490,130.9890
-11.3545,130.9902
-11.3584,131.0007
-11.3594,131.0134
-11.3632,131.0222
-11.3670,131.0241
-11.3672,131.0316
-11.3672,131.0316
-11.3672,131.0316
-11.3672,131.0316
-11.3549,131.0454
-11.3430,131.0510
-11.3430,131.0510
-11.3430,131.0510
-11.3430,131.0510
-11.3341,131.0486
-11.3323,131.0468
-11.3177,131.0409
-11.3058,131.0841
-11.3073,131.0848
-11.3103,131.0827
-11.3105,131.0840
-11.3089,131.0852
-11.3057,131.0845
-11.3036,131.0919
-11.3110,131.0923
-11.3128,131.0949
-11.3212,131.0875
-11.3247,131.0881
-11.3249,131.0879
-11.3251,131.0881
-11.3293,131.0888
-11.3318,131.0876
-11.3317,131.0892
-11.3317,131.0892
-11.3245,131.0979
-11.3250,131.0980
-11.3238,131.0988
-11.3238,131.0988
-11.3058,131.0953
-11.3058,131.0953
-11.3058,131.0953
-11.3067,131.0999
-11.3124,131.1038
-11.3115,131.1058
-11.3091,131.1031
-11.3070,131.1030
-11.3075,131.1063
-11.3092,131.1065
-11.3081,131.1108
-11.3035,131.1058
-11.3047,131.1009
-11.3008,131.0944
-11.3003,131.0876
-11.2911,131.0985
-11.2858,131.1066
-11.2802,131.1115
-11.2644,131.1150
-11.2635,131.1124
-11.2590,131.1126
-11.2546,131.1295
-11.2558,131.1414
-11.2498,131.1477
-11.2498,131.1477
-11.2545,131.1516
-11.2554,131.1541
-11.2655,131.1656
-11.2655,131.1656
-11.2723,131.1659
-11.2740,131.1642
-11.2780,131.1637
-11.2808,131.1665
-11.3028,131.1677
-11.3078,131.1669
-11.3134,131.1683
-11.3134,131.1683
-11.3134,131.1683
-11.3248,131.1785
-11.3255,131.1784
-11.3254,131.1790
-11.3349,131.1875
-11.3349,131.1875
-11.3349,131.1875
-11.3297,131.1923
-11.3292,131.1924
-11.3109,131.2080
-11.3245,131.2086
-11.3391,131.2057
-11.3440,131.2093
-11.3440,131.2093
-11.3440,131.2093
-11.3440,131.2093
-11.3408,131.2135
-11.3342,131.2122
-11.3217,131.2157
-11.3217,131.2157
-11.3138,131.2270
-11.3138,131.2270
-11.3138,131.2270
-11.3054,131.2277
-11.3052,131.2248
-11.3039,131.2256
-11.3054,131.2277
-11.3032,131.2259
-11.3044,131.2243
-11.3052,131.2240
-11.3046,131.2149
-11.3012,131.2026
-11.3035,131.1981
-11.3030,131.1907
-11.3030,131.1907
-11.2955,131.1922
-11.2920,131.1977
-11.2842,131.2029
-11.2759,131.1984
-11.2708,131.1997
-11.2695,131.1977
-11.2623,131.2004
-11.2594,131.1993
-11.2514,131.2009
-11.2474,131.2050
-11.2448,131.2048
-11.2418,131.2073
-11.2360,131.2040
-11.2360,131.2040
-11.2243,131.2319
-11.2252,131.2357
-11.2178,131.2474
-11.2178,131.2474
-11.1904,131.2580
-11.1904,131.2580
-11.1975,131.2694
-11.1983,131.2637
-11.2039,131.2609
-11.2061,131.2620
-11.2062,131.2618
-11.2091,131.2636
-11.2091,131.2636
-11.2109,131.2603
-11.2109,131.2603
-11.2109,131.2603
-11.2092,131.2644
-11.2092,131.2644
-11.2051,131.2647
-11.2042,131.2658
-11.2039,131.2648
-11.1989,131.2653
-11.1989,131.2653
-11.1996,131.2696
-11.1944,131.2747
-11.1930,131.2745
-11.1895,131.2771
-11.1895,131.2771
-11.1923,131.2799
-11.1960,131.2812
-11.2025,131.2809
-11.2042,131.2794
-11.2063,131.2836
-11.2028,131.2819
-11.1970,131.2845
-11.2098,131.2971
-11.2107,131.2969
-11.2127,131.3000
-11.2282,131.3152
-11.2282,131.3152
-11.2282,131.3152
-11.2399,131.3083
-11.2421,131.3047
-11.2436,131.3062
-11.2440,131.3059
-11.2487,131.3029
-11.2501,131.3001
-11.2546,131.2997
-11.2589,131.2972
-11.2589,131.2972
-11.2589,131.2972
-11.2619,131.2984
-11.2639,131.2965
-11.2681,131.2962
-11.2745,131.3051
-11.2745,131.3051
-11.2745,131.3051
-11.2792,131.3280
-11.2792,131.3280
-11.2792,131.3280
-11.2724,131.3283
-11.2717,131.3305
-11.2670,131.3284
-11.2559,131.3288
-11.2499,131.3532
-11.2539,131.3592
-11.2607,131.3627
-11.2612,131.3702
-11.2642,131.3749
-11.2642,131.3749
-11.2642,131.3749
-11.2708,131.3754
-11.2746,131.3719
-11.2836,131.3708
-11.2878,131.3719
-11.2982,131.3808
-11.2982,131.3808
-11.2982,131.3808
-11.2982,131.3808
-11.2980,131.3825
-11.2974,131.3828
-11.2953,131.3887
-11.2955,131.3950
-11.2911,131.4002
-11.2911,131.4002
-11.2911,131.4002
-11.2855,131.4008
-11.2815,131.4031
-11.2769,131.4007
-11.2583,131.4013
-11.2583,131.4013
-11.2650,131.4318
-11.2655,131.4325
-11.2659,131.4358
-11.2659,131.4358
-11.2950,131.4311
-11.2954,131.4295
-11.3040,131.4297
-11.3111,131.4333
-11.3139,131.4396
-11.3132,131.4424
-11.3161,131.4463
-11.3189,131.4481
-11.3210,131.4510
-11.3189,131.4501
-11.3205,131.4524
-11.3217,131.4532
-11.3280,131.4626
-11.3280,131.4626
-11.3374,131.4596
-11.3420,131.4540
-11.3513,131.4551
-11.3513,131.4551
-11.3513,131.4551
-11.3536,131.4560
-11.3531,131.4561
-11.3751,131.4682
-11.3769,131.4635
-11.3857,131.4650
-11.3951,131.4735
-11.3988,131.4813
-11.3988,131.4813
-11.4018,131.4676
-11.4018,131.4676
-11.4018,131.4676
-11.4018,131.4676
-11.4117,131.4614
-11.4121,131.4567
-11.4138,131.4561
-11.4130,131.4605
-11.4195,131.4564
-11.4195,131.4564
-11.4203,131.4587
-11.4179,131.4622
-11.4107,131.4671
-11.4075,131.4711
-11.4061,131.4749
-11.4019,131.4795
-11.4020,131.4816
-11.3982,131.4842
-11.3967,131.4842
-11.3836,131.5002
-11.3882,131.5060
-11.3960,131.5107
-11.3935,131.5126
-11.4105,131.5337
-11.4117,131.5338
-11.4132,131.5370
-11.4235,131.5372
-11.4247,131.5324
-11.4314,131.5364
-11.4361,131.5360
-11.4377,131.5344
-11.4417,131.5372
-11.4473,131.5373
-11.4519,131.5428
-11.4526,131.5429
-11.4548,131.5423
-11.4618,131.5372
-11.4666,131.5313
-11.4712,131.5306
-11.4762,131.5270
-11.4630,131.5098
-11.4626,131.5025
-11.4626,131.5025
-11.4626,131.5025
-11.4626,131.5025
-11.4755,131.4888
-11.4746,131.4861
-11.4776,131.4865
-11.4978,131.4649
-11.4978,131.4649
-11.4978,131.4649
-11.4978,131.4649
-11.5117,131.4633
-11.5128,131.4625
-11.5110,131.4606
-11.5120,131.4599
-11.5154,131.4611
-11.5284,131.4596
-11.5465,131.4544
-11.5602,131.4556
-11.5606,131.4576
-11.5770,131.4557
-11.5770,131.4554
-11.5809,131.4552
-11.5847,131.4577
-11.5854,131.4560
-11.5867,131.4580
-11.5855,131.4673
-11.5867,131.4703
-11.5867,131.4703
-11.6080,131.4698
-11.6080,131.4698
-11.6080,131.4698
-11.6092,131.4611
-11.6087,131.4594
-11.6095,131.4584
-11.6109,131.4478
-11.6094,131.4465
-11.6105,131.4440
-11.6059,131.4402
-11.6053,131.4310
-11.6067,131.4277
-11.6072,131.4310
-11.6136,131.4260
-11.6096,131.4244
-11.6087,131.4214
-11.6033,131.4163
-11.6003,131.4149
-11.5888,131.4028
-11.5887,131.3868
-11.5833,131.3797
-11.5848,131.3758
-11.5801,131.3700
-11.5801,131.3700
-11.5788,131.3619
-11.5781,131.3610
-11.5783,131.3593
-11.5778,131.3557
-11.5778,131.3557
-11.5778,131.3557
-11.5778,131.3557
-11.5778,131.3557
-11.5803,131.3581
-11.5805,131.3603
-11.5839,131.3659
-11.5850,131.3657
-11.5875,131.3683
-11.5886,131.3624
-11.5911,131.3627
-11.5908,131.3665
-11.5928,131.3674
-11.5905,131.3671
-11.5899,131.3629
-11.5880,131.3691
-11.5850,131.3669
-11.5846,131.3669
-11.5920,131.3791
-11.5920,131.3791
-11.6033,131.3598
-11.6033,131.3598
-11.6033,131.3598
-11.6033,131.3598
-11.6033,131.3598
-11.6094,131.3629
-11.6073,131.3630
-11.6085,131.3654
-11.6068,131.3648
-11.6067,131.3655
-11.6097,131.3705
-11.6097,131.3705
-11.6506,131.3490
-11.6583,131.3416
-11.6563,131.3400
-11.6581,131.3369
-11.6589,131.3379
-11.6571,131.3396
-11.6609,131.3414
-11.6792,131.3339
-11.6792,131.3320
-11.6853,131.3267
-11.6804,131.3323
-11.6819,131.3315
-11.6919,131.3226
-11.7016,131.3115
-11.7021,131.3088
-11.7146,131.3001
-11.7235,131.2887
-11.7262,131.2896
-11.7307,131.2882
-11.7397,131.2803
-11.7397,131.2803
-11.7366,131.2774
-11.7380,131.2758
-11.7373,131.2723
-11.7361,131.2700
-11.7342,131.2701
-11.7321,131.2646
-11.7344,131.2540
-11.7404,131.2443
-11.7479,131.2370
-11.7521,131.2317
-11.7526,131.2277
-11.7715,131.2025
-11.7718,131.2001
-11.7917,131.1819
-11.7932,131.1759
-11.7971,131.1697
-11.8047,131.1527
-11.8045,131.1487
-11.8068,131.1439
-11.8099,131.1409
-11.8117,131.1368
-11.8117,131.1363
-11.8123,131.1355
-11.8341,131.0864
-11.8340,131.0854
-11.8362,131.0819
-11.8362,131.0819
-11.8516,131.0704
-11.8639,131.0590
-11.8815,131.0482
-11.8817,131.0277
-11.8859,131.0182
-11.8860,131.0182
-11.8935,131.0115
-11.8941,131.0094
-11.8980,131.0071
-11.9045,130.9994
-11.9037,130.9943
-11.9068,130.9899
-11.9075,130.9910
-11.9051,130.9955
-11.9080,130.9980
-11.9127,130.9944
-11.9190,130.9889
-11.9193,130.9874
-11.9215,130.9867
-11.9331,130.9764
-11.9400,130.9492
-11.9307,130.9397
-11.9298,130.9405
-11.9242,130.9354
-11.9208,130.9360
-11.9134,130.9281
-11.901,130.9217
-11.8954,130.9164
-11.8984,130.9165
-11.9004,130.9193
-11.8988,130.9152
-11.8904,130.9091
-11.8825,130.8983
-11.8755,130.8922
-11.8746,130.8893
-11.8757,130.8875
-11.8546,130.8622
-11.8546,130.8622
-11.8546,130.8622
-11.8546,130.8622
-11.8502,130.8528
-11.8504,130.8496
-11.8155,130.7440
-11.8117,130.7380
-11.8103,130.7374
-11.8106,130.7394
-11.8090,130.7372
-11.8059,130.7280
-11.8026,130.7249
-11.7988,130.7104
-11.8013,130.7085
-11.7979,130.7046
-11.8000,130.7041
-11.7997,130.6962
-11.7964,130.6863
-11.7964,130.6863
-11.7923,130.6855
-11.7903,130.6855
-11.7900,130.6851
-11.7645,130.6803
-11.7635,130.6811
-11.7617,130.6798
-11.7617,130.6798
-11.7373,130.6360
-11.7357,130.6352
-11.7233,130.6226
-11.7197,130.6044
-11.7156,130.5970
-11.7043,130.5933
-11.7020,130.5905
-11.6970,130.5794
-11.7014,130.5716
-11.7014,130.5716
-11.6956,130.5717
-11.6854,130.5681
-11.6724,130.5563
-11.6724,130.5563
-11.6724,130.5563
-11.6734,130.5525
-11.6720,130.5493
-11.6723,130.5406
-11.6778,130.5353
-11.6794,130.5290
-11.6460,130.4870
-11.6460,130.4870
-11.6417,130.4866
-11.6409,130.4858
-11.6061,130.4774
-11.6035,130.4776
-11.5896,130.4833
-11.5895,130.4862
-11.5860,130.4869
-11.5838,130.4856
-11.5640,130.4938
-11.5640,130.4938
-11.5640,130.4938
-11.5616,130.4913
-11.5475,130.4872
-11.5502,130.4816
-11.5391,130.4742
-11.5382,130.4678
-11.5278,130.4573
-11.5167,130.4520
-11.5025,130.4318
-11.4749,130.4335
-11.4637,130.4294
-11.4618,130.4251
-11.4419,130.4218
-11.4282,130.4262
-11.4255,130.4258
-11.4177,130.4178
-11.4164,130.4176
-11.4146,130.4190
-11.4111,130.4178
-11.4106,130.4166
-11.3600,130.4083
-11.3600,130.4083
-11.3600,130.4083
-11.3600,130.4083
-11.3600,130.4083
-11.3550,130.4041
-11.3566,130.4019
-11.3558,130.4047
-11.3603,130.4074
-11.3605,130.4070
-11.3589,130.4007
-11.3594,130.3995
-11.3629,130.3995
-11.3633,130.3998
-11.3667,130.3910
-11.3667,130.3910
-11.3511,130.3888
-11.3463,130.3840
-11.3463,130.3840
-11.3445,130.3890
-11.3381,130.3933
-11.3295,130.3946
-11.3181,130.4020
-11.3181,130.4090
-11.3143,130.4101
-11.3106,130.4067
-11.3088,130.4079
-11.3074,130.4093
-11.3067,130.4093
-11.3014,130.4126
-11.3014,130.4126
-11.2997,130.4119
-11.2997,130.4117
-11.2668,130.3944
-11.2668,130.3944
-11.2668,130.3944
-11.2668,130.3944
-11.2668,130.3944
-11.2666,130.3938
-11.2666,130.3938
-11.2512,130.3634
-11.1917,130.3724
-11.1709,130.3725
-11.1688,130.3855
-11.1700,130.3918
-11.1672,130.3950
-11.1661,130.4016
-11.1661,130.4016
-11.1860,130.4184
-11.1860,130.4184
-11.1860,130.4184
-11.1860,130.4184
-11.1746,130.4125
-11.1837,130.4195
-11.1892,130.4266
-11.2001,130.4372
-11.2018,130.4387
-11.2021,130.4391
-11.2150,130.4516
-11.2473,130.4752
-11.2620,130.4894
-11.2791,130.5137
-11.2779,130.5114
-11.2719,130.4999
-11.2731,130.4971
-11.2744,130.4983
-11.2751,130.4981
-11.2777,130.4967
-11.2775,130.4948
-11.2785,130.4962
-11.2785,130.4962
-11.2785,130.4962
-11.2803,130.5078
-11.2849,130.5125
-11.2816,130.5163
-11.2830,130.5249
-11.2849,130.5306
-11.2846,130.5354
-11.2847,130.5361
-11.2845,130.5363
-11.2844,130.5387
-11.2808,130.5469
-11.2768,130.5459
-11.2732,130.5490
-11.2732,130.5490
-11.2732,130.5490
end
start,Lingiari
-11.3268,130.5795
-11.3293,130.5806
-11.3293,130.5805
-11.3268,130.5795
end
start,Lingiari
-11.3329,130.5822
-11.3355,130.5834
-11.3343,130.5795
-11.3329,130.5822
end
start,Lingiari
-11.5033,130.7078
-11.5025,130.7079
-11.5029,130.7087
-11.5033,130.7078
end
start,Lingiari
-11.3558,130.8463
-11.3537,130.8486
-11.3532,130.8512
-11.3558,130.8463
end
start,Lingiari
-11.3323,130.9512
-11.3331,130.9531
-11.3339,130.9513
-11.3323,130.9512
end
start,Lingiari
-11.3347,130.9568
-11.3348,130.9569
-11.3349,130.9569
-11.3347,130.9568
end
start,Lingiari
-11.4195,131.4564
-11.4139,131.4632
-11.4176,131.4610
-11.4195,131.4564
end
start,Lingiari
-11.6033,131.3598
-11.6057,131.3639
-11.6058,131.3631
-11.6033,131.3598
end
start,Lingiari
-11.3610,130.4057
-11.3626,130.4015
-11.3621,130.4000
-11.3597,130.4012
-11.3610,130.4057
end
start,Lingiari
-24.7011,129.0006
-25.0028,129.0006
-23.0209,129.0009
-14.8822,129.0012
-14.8794,129.0012
-14.8794,129.0012
-14.8864,129.0316
-14.8864,129.0316
-14.8864,129.0316
-14.9074,129.0441
-14.9074,129.0441
-14.9074,129.0441
-14.9100,129.0524
-14.9078,129.0565
-14.8993,129.0548
-14.8910,129.0659
-14.8910,129.0659
-14.8910,129.0659
-14.9090,129.0924
-14.9114,129.0930
-14.9106,129.0947
-14.9150,129.1012
-14.9740,129.1069
-14.9777,129.1060
-14.9892,129.1084
-14.9892,129.1084
-14.9892,129.1084
-14.9892,129.1084
-14.9874,129.1132
-14.9838,129.1114
-14.9489,129.1306
-14.9489,129.1306
-14.9657,129.1508
-14.9690,129.1567
-14.9690,129.1567
-14.9690,129.1567
-14.9834,129.1533
-14.9750,129.1561
-14.9778,129.1559
-14.9834,129.1533
-14.9788,129.1567
-14.9693,129.1581
-14.9693,129.1581
-14.9871,129.1889
-14.9871,129.1889
-15.0090,129.1820
-15.0106,129.1818
-15.0285,129.1764
-15.0358,129.1696
-15.0515,129.1695
-15.0516,129.1695
-15.0765,129.1804
-15.0844,129.1810
-15.0889,129.1776
-15.0914,129.1853
-15.0966,129.1888
-15.0995,129.1885
-15.0994,129.1904
-15.1225,129.2005
-15.1226,129.2005
-15.1226,129.2005
-15.1256,129.1945
-15.1311,129.1916
-15.1474,129.1746
-15.1474,129.1746
-15.1619,129.1733
-15.1683,129.1749
-15.1683,129.1749
-15.1704,129.1708
-15.1762,129.1680
-15.1843,129.1575
-15.1892,129.1564
-15.1976,129.1581
-15.1956,129.1711
-15.1937,129.1719
-15.1894,129.1877
-15.1739,129.1866
-15.1739,129.1866
-15.1739,129.1866
-15.1466,129.1995
-15.1466,129.1995
-15.1593,129.1956
-15.1691,129.2167
-15.1698,129.2174
-15.1716,129.2176
-15.1724,129.2205
-15.1772,129.2256
-15.1759,129.2311
-15.1759,129.2311
-15.1759,129.2311
-15.1759,129.2312
-15.1617,129.2269
-15.1538,129.2154
-15.1538,129.2154
-15.1538,129.2154
-15.1490,129.2202
-15.1346,129.2274
-15.1334,129.2293
-15.1348,129.2303
-15.1287,129.2380
-15.1155,129.2376
-15.1109,129.2388
-15.0958,129.2470
-15.0955,129.2472
-15.0955,129.2472
-15.0915,129.2494
-15.0915,129.2494
-15.0915,129.2494
-15.0915,129.2494
-15.0677,129.2364
-15.0677,129.2364
-15.0559,129.2514
-15.0484,129.2553
-15.0396,129.2541
-15.0339,129.2560
-15.0513,129.2562
-15.0576,129.2548
-15.0619,129.2563
-15.0619,129.2563
-15.0619,129.2563
-15.0619,129.2563
-15.0619,129.2563
-15.0292,129.2781
-15.0292,129.2781
-15.0417,129.2929
-15.0417,129.2929
-15.0417,129.2929
-15.0374,129.3000
-15.0365,129.3016
-15.0268,129.2812
-15.0329,129.2651
-15.0191,129.2511
-15.0164,129.2439
-15.0082,129.2334
-15.0082,129.2334
-15.0027,129.2339
-14.9987,129.2383
-14.9864,129.2413
-14.9803,129.2408
-14.9686,129.2368
-14.9106,129.2418
-14.8738,129.2293
-14.8696,129.2288
-14.8640,129.2260
-14.8510,129.2217
-14.8495,129.2216
-14.8392,129.2334
-14.8392,129.2337
-14.8525,129.2408
-14.8501,129.2629
-14.8501,129.2629
-14.8650,129.2572
-14.8650,129.2572
-14.8648,129.2670
-14.8637,129.2704
-14.8594,129.3173
-14.8594,129.3173
-14.8638,129.3227
-14.8640,129.3237
-14.8719,129.3347
-14.8729,129.3348
-14.8727,129.3359
-14.8923,129.3632
-14.8939,129.3645
-14.9031,129.3672
-14.9067,129.3779
-14.9090,129.3804
-14.9090,129.3864
-14.9249,129.4086
-14.9410,129.4824
-14.9410,129.4824
-15.0280,129.5247
-15.0280,129.5247
-15.0280,129.5247
-15.0280,129.5247
-15.1080,129.6039
-15.1080,129.6039
-15.1144,129.6028
-15.1152,129.6033
-15.1289,129.6022
-15.1289,129.6022
-15.1496,129.5689
-15.1490,129.5661
-15.1504,129.5634
-15.1551,129.5601
-15.1705,129.5572
-15.1799,129.5635
-15.1799,129.5635
-15.1799,129.5635
-15.1799,129.5635
-15.1772,129.5694
-15.1707,129.5700
-15.1552,129.5809
-15.1536,129.5893
-15.1537,129.6116
-15.1432,129.6228
-15.1409,129.6242
-15.1376,129.6349
-15.1367,129.6392
-15.1485,129.6708
-15.1485,129.6708
-15.1426,129.6849
-15.1310,129.6856
-15.1310,129.6856
-15.1310,129.6856
-15.0790,129.6416
-15.0607,129.6410
-15.0576,129.6414
-15.0421,129.6405
-15.0421,129.6405
-15.0407,129.6485
-15.0361,129.6522
-15.0333,129.6577
-15.0343,129.6581
-15.0341,129.6610
-15.0301,129.6640
-15.0301,129.6640
-15.0301,129.6640
-15.0301,129.6640
-15.0280,129.6633
-15.0242,129.6586
-15.0233,129.6543
-15.0304,129.6446
-15.0305,129.6343
-15.0290,129.6336
-14.9532,129.6230
-14.9532,129.6230
-14.9486,129.6194
-14.9476,129.6084
-14.9476,129.6084
-14.9476,129.6084
-14.9569,129.5964
-14.9616,129.5975
-14.9670,129.5932
-14.9602,129.5896
-14.9420,129.5838
-14.9180,129.5705
-14.8966,129.5560
-14.8802,129.5473
-14.8785,129.5479
-14.8786,129.5464
-14.8621,129.5378
-14.8558,129.5362
-14.8438,129.5303
-14.8277,129.5196
-14.7901,129.4997
-14.7901,129.4997
-14.8067,129.5338
-14.8067,129.5338
-14.8067,129.5338
-14.8910,129.5921
-14.8910,129.5921
-14.8910,129.5921
-14.8910,129.5921
-14.8910,129.5921
-14.8869,129.6062
-14.8815,129.6180
-14.8756,129.6183
-14.8756,129.6183
-14.8756,129.6183
-14.8694,129.6171
-14.8633,129.6125
-14.8579,129.6026
-14.8393,129.5861
-14.7982,129.5775
-14.8438,129.6320
-14.8438,129.6320
-14.8417,129.6437
-14.8370,129.6439
-14.8344,129.6485
-14.8344,129.6486
-14.8363,129.6583
-14.8488,129.6849
-14.8481,129.6883
-14.8523,129.7109
-14.8507,129.7361
-14.8523,129.7445
-14.8455,129.7591
-14.8442,129.7635
-14.8413,129.7681
-14.8413,129.7681
-14.8453,129.7680
-14.8489,129.7717
-14.8486,129.7757
-14.8515,129.7865
-14.8568,129.7956
-14.8574,129.7993
-14.8581,129.8005
-14.8577,129.8012
-14.8580,129.8025
-14.8535,129.8214
-14.8431,129.8437
-14.8433,129.8500
-14.8411,129.8534
-14.8332,129.8484
-14.8193,129.8749
-14.8201,129.8813
-14.8138,129.8855
-14.8068,129.8762
-14.8073,129.8729
-14.8026,129.8640
-14.8021,129.8639
-14.8012,129.8651
-14.7991,129.8717
-14.8017,129.8781
-14.7994,129.8825
-14.7855,129.8923
-14.7811,129.9023
-14.7732,129.9028
-14.7732,129.9028
-14.7732,129.9028
-14.7732,129.9028
-14.7702,129.8898
-14.7723,129.8774
-14.7762,129.8683
-14.7762,129.8683
-14.7762,129.8683
-14.7762,129.8683
-14.7868,129.855
-14.7904,129.8514
-14.8186,129.8177
-14.8192,129.8116
-14.8203,129.8107
-14.8228,129.8126
-14.8228,129.8126
-14.8228,129.8126
-14.8189,129.8008
-14.8218,129.7917
-14.8235,129.7894
-14.8243,129.7606
-14.8238,129.7577
-14.8030,129.7541
-14.8030,129.7541
-14.7978,129.7729
-14.7953,129.7768
-14.7953,129.7768
-14.7953,129.7768
-14.7796,129.7869
-14.7752,129.7955
-14.7744,129.7914
-14.7690,129.7937
-14.7690,129.7938
-14.7690,129.7938
-14.7694,129.8040
-14.7694,129.8040
-14.7694,129.8040
-14.7694,129.8040
-14.7694,129.8040
-14.7674,129.8061
-14.7672,129.8061
-14.7633,129.8099
-14.7603,129.8100
-14.7603,129.8100
-14.7603,129.8100
-14.7603,129.8100
-14.7645,129.7983
-14.7629,129.7967
-14.7573,129.7982
-14.7564,129.7940
-14.7652,129.7859
-14.7712,129.7760
-14.7730,129.7752
-14.7914,129.7246
